OBJECTID,TreeID,Genus,SpecificEpithet,CultivarName,ScientificName,CommonName,DBH_in,Height_ft,CampusArea
19424,29067,Quercus,suber,,Quercus suber,Cork Oak,1,< 16 Feet,Main Campus
19425,29068,Quercus,lobata,,Quercus lobata,Valley Oak,1,< 16 Feet,Main Campus
19426,29069,Quercus,lobata,,Quercus lobata,Valley Oak,2,< 16 Feet,Main Campus
19427,29073,Citrus,sp.,,Citrus sp.,Orange,3,< 16 Feet,Main Campus
19428,29074,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,10,< 16 Feet,Main Campus
19429,29075,Prunus,sp.,,Prunus sp.,Plum,3,< 16 Feet,Main Campus
19430,29076,Prunus,dulcis,,Prunus dulcis,Almond,5,< 16 Feet,Main Campus
19431,29077,Vitex,agnus-castus,,Vitex agnus-castus,Chaste Tree,10,16 - 33 Feet,Main Campus
19432,29078,Celtis,sp.,,Celtis sp.,UNKNOWN,11,16 - 33 Feet,Main Campus
19433,29079,Prunus,sp.,,Prunus sp.,Plum,9,16 - 33 Feet,Main Campus
19434,29080,Quercus,lobata,,Quercus lobata,Valley Oak,8,16 - 33 Feet,Main Campus
19435,29081,Prunus,sp.,,Prunus sp.,UNKNOWN,3,< 16 Feet,Main Campus
19436,29082,Prunus,sp.,,Prunus sp.,UNKNOWN,3,< 16 Feet,Main Campus
19437,29083,Prunus,dulcis,,Prunus dulcis,Almond,5,< 16 Feet,Main Campus
19438,29085,Koelreuteria,paniculata,,Koelreuteria paniculata,Goldenrain Tree,12,34 - 50 Feet,Main Campus
19439,29088,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,1,< 16 Feet,Main Campus
19440,29089,Prunus,sp.,,Prunus sp.,UNKNOWN,2,< 16 Feet,Main Campus
19441,29090,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,3,< 16 Feet,Main Campus
19442,29091,Quercus,suber,,Quercus suber,Cork Oak,4,16 - 33 Feet,Main Campus
19443,29092,Quercus,suber,,Quercus suber,Cork Oak,5,16 - 33 Feet,Main Campus
19444,29093,Quercus,suber,,Quercus suber,Cork Oak,6,16 - 33 Feet,Main Campus
19445,29063,UNKNOWN,sp.,,,UNKNOWN,2,< 16 Feet,Main Campus
19446,29094,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,3,< 16 Feet,Main Campus
19447,29095,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,10,16 - 33 Feet,Main Campus
19448,29096,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,20,16 - 33 Feet,Main Campus
19449,29097,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,8,16 - 33 Feet,Main Campus
19450,29098,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,8,16 - 33 Feet,Main Campus
19451,29099,Eucalyptus,sp.,,Eucalyptus sp.,UNKNOWN,56,51 - 66 Feet,Main Campus
19452,29100,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,20,51 - 66 Feet,Main Campus
19453,29101,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,24,51 - 66 Feet,Main Campus
19454,29102,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,26,51 - 66 Feet,Main Campus
19455,29103,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,12,16 - 33 Feet,Main Campus
19456,29104,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,29,67 - 85 Feet,Main Campus
19457,29105,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,21,67 - 85 Feet,Main Campus
19458,29106,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,22,67 - 85 Feet,Main Campus
19459,29107,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,19,67 - 85 Feet,Main Campus
19460,29108,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,23,67 - 85 Feet,Main Campus
19461,29109,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,19,67 - 85 Feet,Main Campus
19462,29110,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,19,67 - 85 Feet,Main Campus
19463,29111,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,19,67 - 85 Feet,Main Campus
19464,29112,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,22,67 - 85 Feet,Main Campus
19465,29114,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,22,16 - 33 Feet,Main Campus
19466,29115,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,9,16 - 33 Feet,Main Campus
19467,29116,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,9,16 - 33 Feet,Main Campus
19468,29118,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,9,16 - 33 Feet,Main Campus
19469,29119,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,9,16 - 33 Feet,Main Campus
19470,29120,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,9,16 - 33 Feet,Main Campus
19471,29121,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,23,67 - 85 Feet,Main Campus
19472,29123,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,27,67 - 85 Feet,Main Campus
19473,29126,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,26,67 - 85 Feet,Main Campus
19474,29127,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,15,51 - 66 Feet,Main Campus
19475,29128,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,25,34 - 50 Feet,Main Campus
19476,29129,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,10,16 - 33 Feet,Main Campus
19477,29130,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,9,16 - 33 Feet,Main Campus
19478,29131,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,10,16 - 33 Feet,Main Campus
19479,29132,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,7,16 - 33 Feet,Main Campus
19480,29133,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,10,16 - 33 Feet,Main Campus
19481,29134,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,9,16 - 33 Feet,Main Campus
19482,29135,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,18,51 - 66 Feet,Main Campus
19483,29136,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,22,51 - 66 Feet,Main Campus
19484,29137,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,27,51 - 66 Feet,Main Campus
19485,29138,Malus,sp.,,Malus sp.,Crabapple,7,16 - 33 Feet,Main Campus
19486,29140,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,9,16 - 33 Feet,Main Campus
19487,29141,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,10,16 - 33 Feet,Main Campus
19488,29142,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,21,16 - 33 Feet,Main Campus
19489,29144,Zelkova,serrata,,Zelkova serrata,Sawleaf Zelkova,9,16 - 33 Feet,Main Campus
19490,29145,UNKNOWN,sp.,,UNKNOWN sp.,UNKNOWN,9,16 - 33 Feet,Main Campus
19491,29146,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,13,16 - 33 Feet,Main Campus
19492,29147,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,15,16 - 33 Feet,Main Campus
19493,29150,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,10,16 - 33 Feet,Main Campus
19494,29151,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,10,16 - 33 Feet,Main Campus
19495,29152,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,16,16 - 33 Feet,Main Campus
19496,29153,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,10,16 - 33 Feet,Main Campus
19497,29155,Alnus,rhombifolia,,Alnus rhombifolia,White Alder,15,16 - 33 Feet,Main Campus
19498,29156,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,19,34 - 50 Feet,Main Campus
19499,29157,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,19,34 - 50 Feet,Main Campus
19500,29159,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,13,34 - 50 Feet,Main Campus
19501,29161,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,15,16 - 33 Feet,Main Campus
19502,29162,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,15,16 - 33 Feet,Main Campus
19503,29163,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,9,16 - 33 Feet,Main Campus
19504,29164,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,17,34 - 50 Feet,Main Campus
19505,29165,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,11,16 - 33 Feet,Main Campus
19506,29167,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,15,34 - 50 Feet,Main Campus
19507,29168,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,5,16 - 33 Feet,Main Campus
19508,29169,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,5,16 - 33 Feet,Main Campus
19509,29170,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,8,16 - 33 Feet,Main Campus
19510,29171,Malus,sp.,,Malus sp.,Crabapple,7,16 - 33 Feet,Main Campus
19511,29172,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,6,16 - 33 Feet,Main Campus
19512,29173,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,9,16 - 33 Feet,Main Campus
19513,29174,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,8,16 - 33 Feet,Main Campus
19514,29176,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,8,16 - 33 Feet,Main Campus
19515,29177,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,11,16 - 33 Feet,Main Campus
19516,29178,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,19,34 - 50 Feet,Main Campus
19517,29179,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,10,16 - 33 Feet,Main Campus
19518,29180,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,15,34 - 50 Feet,Main Campus
19519,29181,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,10,16 - 33 Feet,Main Campus
19520,29182,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,5,16 - 33 Feet,Main Campus
19521,29183,Malus,sp.,,Malus sp.,Crabapple,11,16 - 33 Feet,Main Campus
19522,29185,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,16,34 - 50 Feet,Main Campus
19523,29186,Ulmus,parvifolia,,Ulmus parvifolia,Chinese Elm,20,51 - 66 Feet,Main Campus
19524,29187,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,4,16 - 33 Feet,Main Campus
19525,29188,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,8,16 - 33 Feet,Main Campus
19526,29190,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,18,34 - 50 Feet,Main Campus
19527,29191,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,15,34 - 50 Feet,Main Campus
19528,29193,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,20,34 - 50 Feet,Main Campus
19529,29194,Pyrus,sp.,,Pyrus sp.,UNKNOWN,16,34 - 50 Feet,Main Campus
19530,29195,Pyrus,sp.,,Pyrus sp.,UNKNOWN,20,34 - 50 Feet,Main Campus
19531,29196,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,27,34 - 50 Feet,Main Campus
19532,29197,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,19,34 - 50 Feet,Main Campus
19533,29199,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,20,34 - 50 Feet,Main Campus
19534,29200,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,8,16 - 33 Feet,Main Campus
19535,29201,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,22,34 - 50 Feet,Main Campus
19536,29202,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,16,16 - 33 Feet,Main Campus
19537,29204,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,21,16 - 33 Feet,Main Campus
19538,29205,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,26,34 - 50 Feet,Main Campus
19539,29206,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,15,34 - 50 Feet,Main Campus
19540,29207,Triadica,sebifera,,Triadica sebifera,Chinese Tallow Tree,20,34 - 50 Feet,Main Campus
19541,29208,Umbellularia,californica,,Umbellularia californica,California Bay,8,16 - 33 Feet,Main Campus
19542,29209,Umbellularia,californica,,Umbellularia californica,California Bay,13,16 - 33 Feet,Main Campus
19543,29210,Umbellularia,californica,,Umbellularia californica,California Bay,21,16 - 33 Feet,Main Campus
19544,29211,Umbellularia,californica,,Umbellularia californica,California Bay,7,16 - 33 Feet,Main Campus
19545,29212,Umbellularia,californica,,Umbellularia californica,California Bay,14,16 - 33 Feet,Main Campus
19546,29214,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,12,16 - 33 Feet,Main Campus
19547,29215,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,23,67 - 85 Feet,Main Campus
19548,29216,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,18,51 - 66 Feet,Main Campus
19549,29218,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,21,67 - 85 Feet,Main Campus
19550,29219,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,24,67 - 85 Feet,Main Campus
19551,29220,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,19,34 - 50 Feet,Main Campus
19552,29221,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,23,51 - 66 Feet,Main Campus
19553,29222,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,27,67 - 85 Feet,Main Campus
19554,29223,Fraxinus,uhdei,,Fraxinus uhdei,Shamel Ash,28,51 - 66 Feet,Main Campus
19555,29224,Acer,saccharinum,,Acer saccharinum,Silver Maple,23,34 - 50 Feet,Main Campus
19556,29225,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
19557,29226,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,4,< 16 Feet,Main Campus
19558,29227,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,4,16 - 33 Feet,Main Campus
19559,29228,Acer,saccharinum,,Acer saccharinum,Silver Maple,17,34 - 50 Feet,Main Campus
19560,29229,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,16,34 - 50 Feet,Main Campus
19561,29230,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,17,34 - 50 Feet,Main Campus
19562,29231,Malus,sp.,,Malus sp.,Crabapple,17,16 - 33 Feet,Main Campus
19563,29232,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,18,34 - 50 Feet,Main Campus
19564,29233,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,17,34 - 50 Feet,Main Campus
19565,29234,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,21,51 - 66 Feet,Main Campus
19566,29235,Ligustrum,lucidum,,Ligustrum lucidum,Glossy Privet,15,16 - 33 Feet,Main Campus
19567,29236,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,16,34 - 50 Feet,Main Campus
19568,29237,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,16,34 - 50 Feet,Main Campus
19569,29238,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,12,16 - 33 Feet,Main Campus
19570,29239,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,19,34 - 50 Feet,Main Campus
19571,29240,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,19,34 - 50 Feet,Main Campus
19572,29241,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,11,16 - 33 Feet,Main Campus
19573,29242,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,18,34 - 50 Feet,Main Campus
19574,29244,Malus,sp.,,Malus sp.,Crabapple,17,16 - 33 Feet,Main Campus
19575,29245,Pyrus,sp.,,Pyrus sp.,UNKNOWN,23,34 - 50 Feet,Main Campus
19576,29247,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,10,16 - 33 Feet,Main Campus
19577,29248,Pinus,canariensis,,Pinus canariensis,Canary Island Pine,21,51 - 66 Feet,Main Campus
19578,29249,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,12,16 - 33 Feet,Main Campus
19579,29251,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,9,34 - 50 Feet,Main Campus
19580,29252,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,12,34 - 50 Feet,Main Campus
19581,29253,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,13,34 - 50 Feet,Main Campus
19582,29254,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,15,34 - 50 Feet,Main Campus
19583,29255,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,13,34 - 50 Feet,Main Campus
19584,29256,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,15,16 - 33 Feet,Main Campus
19585,29257,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,14,34 - 50 Feet,Main Campus
19586,29259,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,19,34 - 50 Feet,Main Campus
19587,29260,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,19,34 - 50 Feet,Main Campus
19588,29261,Betula,pendula,,Betula pendula,European White Birch,18,34 - 50 Feet,Main Campus
19589,29262,Fraxinus,sp.,,Fraxinus sp.,Ash species,24,34 - 50 Feet,Main Campus
19590,29263,Prunus,caroliniana,,Prunus caroliniana,Carolina Laurel Cherry,10,< 16 Feet,Main Campus
19591,29264,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,18,34 - 50 Feet,Main Campus
19592,29265,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,19,34 - 50 Feet,Main Campus
19593,29266,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,17,34 - 50 Feet,Main Campus
19594,29267,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,13,34 - 50 Feet,Main Campus
19595,29268,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,11,34 - 50 Feet,Main Campus
19596,29269,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,13,34 - 50 Feet,Main Campus
19597,29270,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,21,34 - 50 Feet,Main Campus
19598,29271,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,20,34 - 50 Feet,Main Campus
19599,29272,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,8,16 - 33 Feet,Main Campus
19600,29273,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,6,16 - 33 Feet,Main Campus
19601,29274,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,15,16 - 33 Feet,Main Campus
19602,29275,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,6,16 - 33 Feet,Main Campus
19603,29276,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,17,34 - 50 Feet,Main Campus
19604,29277,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,6,16 - 33 Feet,Main Campus
19605,29278,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,9,34 - 50 Feet,Main Campus
19606,29279,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,9,34 - 50 Feet,Main Campus
19607,29280,Liquidambar,styraciflua,,Liquidambar styraciflua,American Sweet Gum,11,34 - 50 Feet,Main Campus
19608,29282,Betula,pendula,,Betula pendula,European White Birch,18,51 - 66 Feet,Main Campus
19609,29283,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,25,34 - 50 Feet,Main Campus
19610,29284,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,13,16 - 33 Feet,Main Campus
19611,29285,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,13,16 - 33 Feet,Main Campus
19612,29287,Pyrus,sp.,,Pyrus sp.,UNKNOWN,15,34 - 50 Feet,Main Campus
19613,29289,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,10,16 - 33 Feet,Main Campus
19614,29290,Pyrus,calleryana,,Pyrus calleryana,Callery Pear,17,16 - 33 Feet,Main Campus
19615,29291,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,21,34 - 50 Feet,Main Campus
19616,29292,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,21,34 - 50 Feet,Main Campus
19617,29293,Zelkova,serrata,,Zelkova serrata,Sawleaf Zelkova,7,16 - 33 Feet,Main Campus
19618,29294,Cedrus,deodara,,Cedrus deodara,Deodar Cedar,49,67 - 85 Feet,Main Campus
19619,29295,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,8,< 16 Feet,Main Campus
19620,29296,Quercus,gravesii,,Quercus gravesii,Graves Oak,1,< 16 Feet,Main Campus
19621,29297,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,5,< 16 Feet,Main Campus
19622,29298,Quercus,lobata,,Quercus lobata,Valley Oak,1,< 16 Feet,Main Campus
19623,29299,Quercus,lobata,,Quercus lobata,Valley Oak,1,< 16 Feet,Main Campus
19624,29300,Quercus,lobata,,Quercus lobata,Valley Oak,1,< 16 Feet,Main Campus
19625,29301,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,1,< 16 Feet,Main Campus
19626,29302,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,1,< 16 Feet,Main Campus
19627,29303,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,1,< 16 Feet,Main Campus
19628,29304,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,1,< 16 Feet,Main Campus
19629,29305,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,1,< 16 Feet,Main Campus
19630,29306,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,1,< 16 Feet,Main Campus
19631,29307,Quercus,gravesii,,Quercus gravesii,Graves Oak,1,< 16 Feet,Main Campus
19632,29308,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,34,34 - 50 Feet,Main Campus
19633,29309,Acacia,sp.,,Acacia sp.,UNKNOWN,5,< 16 Feet,Main Campus
19634,29313,Quercus,trojana,,Quercus trojana,Turkey Oak,1,< 16 Feet,Main Campus
19635,29315,Quercus,trojana,,Quercus trojana,Turkey Oak,4.5,16 - 33 Feet,Main Campus
19636,29316,Quercus,trojana,,Quercus trojana,Turkey Oak,4,16 - 33 Feet,Main Campus
19637,29318,Quercus,trojana,,Quercus trojana,Turkey Oak,4,16 - 33 Feet,Main Campus
19638,29319,Quercus,trojana,,Quercus trojana,Turkey Oak,4,< 16 Feet,Main Campus
19639,29320,Quercus,trojana,,Quercus trojana,Turkey Oak,5,16 - 33 Feet,Main Campus
19640,29321,Quercus,trojana,,Quercus trojana,Turkey Oak,5,16 - 33 Feet,Main Campus
19641,29322,Quercus,trojana,,Quercus trojana,Turkey Oak,2,< 16 Feet,Main Campus
19642,29323,Quercus,trojana,,Quercus trojana,Turkey Oak,5,16 - 33 Feet,Main Campus
19643,29324,Quercus,trojana,,Quercus trojana,Turkey Oak,5,16 - 33 Feet,Main Campus
19644,29326,Quercus,trojana,,Quercus trojana,Turkey Oak,5,16 - 33 Feet,Main Campus
19645,29327,Quercus,trojana,,Quercus trojana,Turkey Oak,7,16 - 33 Feet,Main Campus
19646,29328,Quercus,trojana,,Quercus trojana,Turkey Oak,5,16 - 33 Feet,Main Campus
19647,29329,Prunus,sp.,,Prunus sp.,UNKNOWN,3,16 - 33 Feet,Main Campus
19648,29330,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,1,< 16 Feet,Main Campus
19649,29331,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,1,< 16 Feet,Main Campus
19650,29332,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,1,< 16 Feet,Main Campus
19651,29333,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,1,< 16 Feet,Main Campus
19652,29334,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,1,< 16 Feet,Main Campus
19653,29335,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,1,< 16 Feet,Main Campus
19654,29336,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,1,< 16 Feet,Main Campus
19655,29337,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,2,< 16 Feet,Main Campus
19656,29338,Cedrus,deodara,,Cedrus deodara,Deodar Cedar,1,< 16 Feet,Main Campus
19657,29339,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,14,34 - 50 Feet,Main Campus
19658,29341,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,20,34 - 50 Feet,Main Campus
19659,29342,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,9,16 - 33 Feet,Main Campus
19660,29343,Quercus,lobata,,Quercus lobata,Valley Oak,15,34 - 50 Feet,Main Campus
19661,29344,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,8,16 - 33 Feet,Main Campus
19662,29345,Quercus,lobata,,Quercus lobata,Valley Oak,20,34 - 50 Feet,Main Campus
19663,29346,Quercus,lobata,,Quercus lobata,Valley Oak,27,34 - 50 Feet,Main Campus
19664,29348,Quercus,lobata,,Quercus lobata,Valley Oak,11,16 - 33 Feet,Main Campus
19665,29349,Quercus,lobata,,Quercus lobata,Valley Oak,23,34 - 50 Feet,Main Campus
